CoreId,CoreTypeId,VfId,MetricId,MetricName,MetricDelta
0,2,9,199,c_stq_st_busy,0
0,2,10,199,c_stq_st_busy,0
0,2,11,199,c_stq_st_busy,0
0,2,12,199,c_stq_st_busy,0
0,2,13,199,c_stq_st_busy,0
0,2,14,199,c_stq_st_busy,0
0,2,15,199,c_stq_st_busy,0
0,2,16,199,c_stq_st_busy,0
0,2,17,199,c_stq_st_busy,0
0,2,18,199,c_stq_st_busy,0
0,2,3,200,c_stq_st_issue_eq0,0
0,2,4,200,c_stq_st_issue_eq0,0
0,2,5,200,c_stq_st_issue_eq0,0
0,2,6,200,c_stq_st_issue_eq0,0
0,2,7,200,c_stq_st_issue_eq0,0
0,2,8,200,c_stq_st_issue_eq0,0
0,2,9,200,c_stq_st_issue_eq0,0
0,2,10,200,c_stq_st_issue_eq0,0
0,2,11,200,c_stq_st_issue_eq0,0
0,2,12,200,c_stq_st_issue_eq0,0
0,2,13,200,c_stq_st_issue_eq0,0
0,2,14,200,c_stq_st_issue_eq0,0
0,2,15,200,c_stq_st_issue_eq0,0
0,2,16,200,c_stq_st_issue_eq0,0
0,2,17,200,c_stq_st_issue_eq0,0
0,2,18,200,c_stq_st_issue_eq0,0
0,2,3,201,c_stq_st_issue_eq1,0
0,2,4,201,c_stq_st_issue_eq1,0
0,2,5,201,c_stq_st_issue_eq1,0
0,2,6,201,c_stq_st_issue_eq1,0
0,2,7,201,c_stq_st_issue_eq1,0
0,2,8,201,c_stq_st_issue_eq1,0
0,2,9,201,c_stq_st_issue_eq1,0
0,2,10,201,c_stq_st_issue_eq1,0
0,2,11,201,c_stq_st_issue_eq1,0
0,2,12,201,c_stq_st_issue_eq1,0
0,2,13,201,c_stq_st_issue_eq1,0
0,2,14,201,c_stq_st_issue_eq1,0
0,2,15,201,c_stq_st_issue_eq1,0
0,2,16,201,c_stq_st_issue_eq1,0
0,2,17,201,c_stq_st_issue_eq1,0
0,2,18,201,c_stq_st_issue_eq1,0
0,2,3,202,c_stq_sc_busy,0
0,2,4,202,c_stq_sc_busy,0
0,2,5,202,c_stq_sc_busy,0
0,2,6,202,c_stq_sc_busy,0
0,2,7,202,c_stq_sc_busy,0
0,2,8,202,c_stq_sc_busy,0
0,2,9,202,c_stq_sc_busy,0
0,2,10,202,c_stq_sc_busy,0
0,2,11,202,c_stq_sc_busy,0
0,2,12,202,c_stq_sc_busy,0
0,2,13,202,c_stq_sc_busy,0
0,2,14,202,c_stq_sc_busy,0
0,2,15,202,c_stq_sc_busy,0
0,2,16,202,c_stq_sc_busy,0
0,2,17,202,c_stq_sc_busy,0
0,2,18,202,c_stq_sc_busy,0
0,2,3,203,c_stq_sc_issue_eq0,0
0,2,4,203,c_stq_sc_issue_eq0,0
0,2,5,203,c_stq_sc_issue_eq0,0
0,2,6,203,c_stq_sc_issue_eq0,0
0,2,7,203,c_stq_sc_issue_eq0,0
0,2,8,203,c_stq_sc_issue_eq0,0
0,2,9,203,c_stq_sc_issue_eq0,0
0,2,10,203,c_stq_sc_issue_eq0,0
0,2,11,203,c_stq_sc_issue_eq0,0
0,2,12,203,c_stq_sc_issue_eq0,0
0,2,13,203,c_stq_sc_issue_eq0,0
0,2,14,203,c_stq_sc_issue_eq0,0
0,2,15,203,c_stq_sc_issue_eq0,0
0,2,16,203,c_stq_sc_issue_eq0,0
0,2,17,203,c_stq_sc_issue_eq0,0
0,2,18,203,c_stq_sc_issue_eq0,0
0,2,3,204,c_stq_sc_issue_eq1,0
0,2,4,204,c_stq_sc_issue_eq1,0
0,2,5,204,c_stq_sc_issue_eq1,0
0,2,6,204,c_stq_sc_issue_eq1,0
0,2,7,204,c_stq_sc_issue_eq1,0
0,2,8,204,c_stq_sc_issue_eq1,0
0,2,9,204,c_stq_sc_issue_eq1,0
0,2,10,204,c_stq_sc_issue_eq1,0
0,2,11,204,c_stq_sc_issue_eq1,0
0,2,12,204,c_stq_sc_issue_eq1,0
0,2,13,204,c_stq_sc_issue_eq1,0
0,2,14,204,c_stq_sc_issue_eq1,0
0,2,15,204,c_stq_sc_issue_eq1,0
0,2,16,204,c_stq_sc_issue_eq1,0
0,2,17,204,c_stq_sc_issue_eq1,0
0,2,18,204,c_stq_sc_issue_eq1,0
0,2,3,205,c_stq_ga_busy,0
0,2,4,205,c_stq_ga_busy,0
0,2,5,205,c_stq_ga_busy,0
0,2,6,205,c_stq_ga_busy,0
0,2,7,205,c_stq_ga_busy,0
0,2,8,205,c_stq_ga_busy,0
0,2,9,205,c_stq_ga_busy,0
0,2,10,205,c_stq_ga_busy,0
0,2,11,205,c_stq_ga_busy,0
0,2,12,205,c_stq_ga_busy,0
0,2,13,205,c_stq_ga_busy,0
0,2,14,205,c_stq_ga_busy,0
0,2,15,205,c_stq_ga_busy,0
0,2,16,205,c_stq_ga_busy,0
0,2,17,205,c_stq_ga_busy,0
0,2,18,205,c_stq_ga_busy,0
0,2,3,206,c_stq_ga_issue_eq0,0
0,2,4,206,c_stq_ga_issue_eq0,0
0,2,5,206,c_stq_ga_issue_eq0,0
0,2,6,206,c_stq_ga_issue_eq0,0
0,2,7,206,c_stq_ga_issue_eq0,0
0,2,8,206,c_stq_ga_issue_eq0,0
0,2,9,206,c_stq_ga_issue_eq0,0
0,2,10,206,c_stq_ga_issue_eq0,0
0,2,11,206,c_stq_ga_issue_eq0,0
0,2,12,206,c_stq_ga_issue_eq0,0
0,2,13,206,c_stq_ga_issue_eq0,0
0,2,14,206,c_stq_ga_issue_eq0,0
0,2,15,206,c_stq_ga_issue_eq0,0
0,2,16,206,c_stq_ga_issue_eq0,0
0,2,17,206,c_stq_ga_issue_eq0,0
0,2,18,206,c_stq_ga_issue_eq0,0
0,2,3,207,c_stq_ga_issue_eq1,0
0,2,4,207,c_stq_ga_issue_eq1,0
0,2,5,207,c_stq_ga_issue_eq1,0
0,2,6,207,c_stq_ga_issue_eq1,0
0,2,7,207,c_stq_ga_issue_eq1,0
0,2,8,207,c_stq_ga_issue_eq1,0
0,2,9,207,c_stq_ga_issue_eq1,0
0,2,10,207,c_stq_ga_issue_eq1,0
0,2,11,207,c_stq_ga_issue_eq1,0
0,2,12,207,c_stq_ga_issue_eq1,0
0,2,13,207,c_stq_ga_issue_eq1,0
0,2,14,207,c_stq_ga_issue_eq1,0
0,2,15,207,c_stq_ga_issue_eq1,0
0,2,16,207,c_stq_ga_issue_eq1,0
0,2,17,207,c_stq_ga_issue_eq1,0
0,2,18,207,c_stq_ga_issue_eq1,0
0,2,3,208,c_stq_st_stall.membar,0
0,2,4,208,c_stq_st_stall.membar,0
0,2,5,208,c_stq_st_stall.membar,0
0,2,6,208,c_stq_st_stall.membar,0
0,2,7,208,c_stq_st_stall.membar,0
0,2,8,208,c_stq_st_stall.membar,0
0,2,9,208,c_stq_st_stall.membar,0
0,2,10,208,c_stq_st_stall.membar,0
0,2,11,208,c_stq_st_stall.membar,0
0,2,12,208,c_stq_st_stall.membar,0
0,2,13,208,c_stq_st_stall.membar,0
0,2,14,208,c_stq_st_stall.membar,0
0,2,15,208,c_stq_st_stall.membar,0
0,2,16,208,c_stq_st_stall.membar,0
0,2,17,208,c_stq_st_stall.membar,0
0,2,18,208,c_stq_st_stall.membar,0
0,2,3,209,c_stq_sc_stall.membar,0
0,2,4,209,c_stq_sc_stall.membar,0
0,2,5,209,c_stq_sc_stall.membar,0
0,2,6,209,c_stq_sc_stall.membar,0
0,2,7,209,c_stq_sc_stall.membar,0
0,2,8,209,c_stq_sc_stall.membar,0
0,2,9,209,c_stq_sc_stall.membar,0
0,2,10,209,c_stq_sc_stall.membar,0
0,2,11,209,c_stq_sc_stall.membar,0
0,2,12,209,c_stq_sc_stall.membar,0
0,2,13,209,c_stq_sc_stall.membar,0
0,2,14,209,c_stq_sc_stall.membar,0
0,2,15,209,c_stq_sc_stall.membar,0
0,2,16,209,c_stq_sc_stall.membar,0
0,2,17,209,c_stq_sc_stall.membar,0
0,2,18,209,c_stq_sc_stall.membar,0
0,2,3,210,c_stq_st_sc_stall.membar,0
0,2,4,210,c_stq_st_sc_stall.membar,0
0,2,5,210,c_stq_st_sc_stall.membar,0
0,2,6,210,c_stq_st_sc_stall.membar,0
0,2,7,210,c_stq_st_sc_stall.membar,0
0,2,8,210,c_stq_st_sc_stall.membar,0
0,2,9,210,c_stq_st_sc_stall.membar,0
0,2,10,210,c_stq_st_sc_stall.membar,0
0,2,11,210,c_stq_st_sc_stall.membar,0
0,2,12,210,c_stq_st_sc_stall.membar,0
0,2,13,210,c_stq_st_sc_stall.membar,0
0,2,14,210,c_stq_st_sc_stall.membar,0
0,2,15,210,c_stq_st_sc_stall.membar,0
0,2,16,210,c_stq_st_sc_stall.membar,0
0,2,17,210,c_stq_st_sc_stall.membar,0
0,2,18,210,c_stq_st_sc_stall.membar,0
0,2,3,211,c_stq_ga_stall.membar,0
0,2,4,211,c_stq_ga_stall.membar,0
0,2,5,211,c_stq_ga_stall.membar,0
0,2,6,211,c_stq_ga_stall.membar,0
0,2,7,211,c_stq_ga_stall.membar,0
0,2,8,211,c_stq_ga_stall.membar,0
0,2,9,211,c_stq_ga_stall.membar,0
0,2,10,211,c_stq_ga_stall.membar,0
0,2,11,211,c_stq_ga_stall.membar,0
0,2,12,211,c_stq_ga_stall.membar,0
0,2,13,211,c_stq_ga_stall.membar,0
0,2,14,211,c_stq_ga_stall.membar,0
0,2,15,211,c_stq_ga_stall.membar,0
0,2,16,211,c_stq_ga_stall.membar,0
0,2,17,211,c_stq_ga_stall.membar,0
0,2,18,211,c_stq_ga_stall.membar,0
0,2,3,212,c_stq_st_stall.fu_cflt,0
0,2,4,212,c_stq_st_stall.fu_cflt,0
0,2,5,212,c_stq_st_stall.fu_cflt,0
0,2,6,212,c_stq_st_stall.fu_cflt,0
0,2,7,212,c_stq_st_stall.fu_cflt,0
0,2,8,212,c_stq_st_stall.fu_cflt,0
0,2,9,212,c_stq_st_stall.fu_cflt,0
0,2,10,212,c_stq_st_stall.fu_cflt,0
0,2,11,212,c_stq_st_stall.fu_cflt,0
0,2,12,212,c_stq_st_stall.fu_cflt,0
0,2,13,212,c_stq_st_stall.fu_cflt,0
0,2,14,212,c_stq_st_stall.fu_cflt,0
0,2,15,212,c_stq_st_stall.fu_cflt,0
0,2,16,212,c_stq_st_stall.fu_cflt,0
0,2,17,212,c_stq_st_stall.fu_cflt,0
0,2,18,212,c_stq_st_stall.fu_cflt,0
0,2,3,213,c_stq_sc_stall.fu_cflt,0
0,2,4,213,c_stq_sc_stall.fu_cflt,0
0,2,5,213,c_stq_sc_stall.fu_cflt,0
0,2,6,213,c_stq_sc_stall.fu_cflt,0
0,2,7,213,c_stq_sc_stall.fu_cflt,0
0,2,8,213,c_stq_sc_stall.fu_cflt,0
0,2,9,213,c_stq_sc_stall.fu_cflt,0
0,2,10,213,c_stq_sc_stall.fu_cflt,0
0,2,11,213,c_stq_sc_stall.fu_cflt,0
0,2,12,213,c_stq_sc_stall.fu_cflt,0
0,2,13,213,c_stq_sc_stall.fu_cflt,0
0,2,14,213,c_stq_sc_stall.fu_cflt,0
0,2,15,213,c_stq_sc_stall.fu_cflt,0
0,2,16,213,c_stq_sc_stall.fu_cflt,0
0,2,17,213,c_stq_sc_stall.fu_cflt,0
0,2,18,213,c_stq_sc_stall.fu_cflt,0
0,2,3,214,c_stq_st_sc_stall.fu_cflt,0
0,2,4,214,c_stq_st_sc_stall.fu_cflt,0
0,2,5,214,c_stq_st_sc_stall.fu_cflt,0
0,2,6,214,c_stq_st_sc_stall.fu_cflt,0
0,2,7,214,c_stq_st_sc_stall.fu_cflt,0
0,2,8,214,c_stq_st_sc_stall.fu_cflt,0
0,2,9,214,c_stq_st_sc_stall.fu_cflt,0
0,2,10,214,c_stq_st_sc_stall.fu_cflt,0
0,2,11,214,c_stq_st_sc_stall.fu_cflt,0
0,2,12,214,c_stq_st_sc_stall.fu_cflt,0
0,2,13,214,c_stq_st_sc_stall.fu_cflt,0
0,2,14,214,c_stq_st_sc_stall.fu_cflt,0
0,2,15,214,c_stq_st_sc_stall.fu_cflt,0
0,2,16,214,c_stq_st_sc_stall.fu_cflt,0
0,2,17,214,c_stq_st_sc_stall.fu_cflt,0
0,2,18,214,c_stq_st_sc_stall.fu_cflt,0
0,2,3,215,c_stq_ga_stall.fu_cflt,0
0,2,4,215,c_stq_ga_stall.fu_cflt,0
0,2,5,215,c_stq_ga_stall.fu_cflt,0
0,2,6,215,c_stq_ga_stall.fu_cflt,0
0,2,7,215,c_stq_ga_stall.fu_cflt,0
0,2,8,215,c_stq_ga_stall.fu_cflt,0
0,2,9,215,c_stq_ga_stall.fu_cflt,0
0,2,10,215,c_stq_ga_stall.fu_cflt,0
0,2,11,215,c_stq_ga_stall.fu_cflt,0
0,2,12,215,c_stq_ga_stall.fu_cflt,0
0,2,13,215,c_stq_ga_stall.fu_cflt,0
0,2,14,215,c_stq_ga_stall.fu_cflt,0
0,2,15,215,c_stq_ga_stall.fu_cflt,0
0,2,16,215,c_stq_ga_stall.fu_cflt,0
0,2,17,215,c_stq_ga_stall.fu_cflt,0
0,2,18,215,c_stq_ga_stall.fu_cflt,0
0,3,3,1,c_stat_ub_ldu_busy,10
0,3,4,1,c_stat_ub_ldu_busy,3
0,3,5,1,c_stat_ub_ldu_busy,10
0,3,6,1,c_stat_ub_ldu_busy,3
0,3,7,1,c_stat_ub_ldu_busy,10
0,3,8,1,c_stat_ub_ldu_busy,3
0,3,9,1,c_stat_ub_ldu_busy,10
0,3,10,1,c_stat_ub_ldu_busy,3
0,3,11,1,c_stat_ub_ldu_busy,10
0,3,12,1,c_stat_ub_ldu_busy,3
0,3,13,1,c_stat_ub_ldu_busy,10
0,3,14,1,c_stat_ub_ldu_busy,3
0,3,15,1,c_stat_ub_ldu_busy,10
0,3,16,1,c_stat_ub_ldu_busy,3
0,3,17,1,c_stat_ub_ldu_busy,10
0,3,18,1,c_stat_ub_ldu_busy,3
0,3,3,2,c_stat_ub_stu_busy,10
0,3,4,2,c_stat_ub_stu_busy,2
0,3,5,2,c_stat_ub_stu_busy,10
0,3,6,2,c_stat_ub_stu_busy,2
0,3,7,2,c_stat_ub_stu_busy,10
0,3,8,2,c_stat_ub_stu_busy,2
0,3,9,2,c_stat_ub_stu_busy,10
0,3,10,2,c_stat_ub_stu_busy,2
0,3,11,2,c_stat_ub_stu_busy,10
0,3,12,2,c_stat_ub_stu_busy,2
0,3,13,2,c_stat_ub_stu_busy,10
0,3,14,2,c_stat_ub_stu_busy,2
0,3,15,2,c_stat_ub_stu_busy,10
0,3,16,2,c_stat_ub_stu_busy,2
0,3,17,2,c_stat_ub_stu_busy,10
0,3,18,2,c_stat_ub_stu_busy,2
0,3,3,3,c_stat_ub_gsu_busy,0
0,3,4,3,c_stat_ub_gsu_busy,0
0,3,5,3,c_stat_ub_gsu_busy,0
0,3,6,3,c_stat_ub_gsu_busy,0
0,3,7,3,c_stat_ub_gsu_busy,0
0,3,8,3,c_stat_ub_gsu_busy,0
0,3,9,3,c_stat_ub_gsu_busy,0
0,3,10,3,c_stat_ub_gsu_busy,0
0,3,11,3,c_stat_ub_gsu_busy,0
0,3,12,3,c_stat_ub_gsu_busy,0
0,3,13,3,c_stat_ub_gsu_busy,0
0,3,14,3,c_stat_ub_gsu_busy,0
0,3,15,3,c_stat_ub_gsu_busy,0
0,3,16,3,c_stat_ub_gsu_busy,0
0,3,17,3,c_stat_ub_gsu_busy,0
0,3,18,3,c_stat_ub_gsu_busy,0
0,3,3,4,c_stat_ub_lsu_busy,20
0,3,4,4,c_stat_ub_lsu_busy,5
0,3,5,4,c_stat_ub_lsu_busy,20
0,3,6,4,c_stat_ub_lsu_busy,5
0,3,7,4,c_stat_ub_lsu_busy,20
0,3,8,4,c_stat_ub_lsu_busy,5
0,3,9,4,c_stat_ub_lsu_busy,20
0,3,10,4,c_stat_ub_lsu_busy,5
0,3,11,4,c_stat_ub_lsu_busy,20
0,3,12,4,c_stat_ub_lsu_busy,5
0,3,13,4,c_stat_ub_lsu_busy,20
0,3,14,4,c_stat_ub_lsu_busy,5
0,3,15,4,c_stat_ub_lsu_busy,20
0,3,16,4,c_stat_ub_lsu_busy,5
0,3,17,4,c_stat_ub_lsu_busy,20
0,3,18,4,c_stat_ub_lsu_busy,5
0,3,3,5,c_stat_ub_vec_busy,20
0,3,4,5,c_stat_ub_vec_busy,5
0,3,5,5,c_stat_ub_vec_busy,20
0,3,6,5,c_stat_ub_vec_busy,5
0,3,7,5,c_stat_ub_vec_busy,20
0,3,8,5,c_stat_ub_vec_busy,5
0,3,9,5,c_stat_ub_vec_busy,20
0,3,10,5,c_stat_ub_vec_busy,5
0,3,11,5,c_stat_ub_vec_busy,20
0,3,12,5,c_stat_ub_vec_busy,5
0,3,13,5,c_stat_ub_vec_busy,20
0,3,14,5,c_stat_ub_vec_busy,5
0,3,15,5,c_stat_ub_vec_busy,20
0,3,16,5,c_stat_ub_vec_busy,5
0,3,17,5,c_stat_ub_vec_busy,20
0,3,18,5,c_stat_ub_vec_busy,5
0,3,3,6,c_stat_ldu_blocked,2
0,3,4,6,c_stat_ldu_blocked,1
0,3,5,6,c_stat_ldu_blocked,2
0,3,6,6,c_stat_ldu_blocked,1
0,3,7,6,c_stat_ldu_blocked,2
0,3,8,6,c_stat_ldu_blocked,1
0,3,9,6,c_stat_ldu_blocked,2
0,3,10,6,c_stat_ldu_blocked,1
0,3,11,6,c_stat_ldu_blocked,2
0,3,12,6,c_stat_ldu_blocked,1
0,3,13,6,c_stat_ldu_blocked,2
0,3,14,6,c_stat_ldu_blocked,1
0,3,15,6,c_stat_ldu_blocked,2
0,3,16,6,c_stat_ldu_blocked,1
0,3,17,6,c_stat_ldu_blocked,2
0,3,18,6,c_stat_ldu_blocked,1
0,3,3,7,c_stat_stu_blocked,0
0,3,4,7,c_stat_stu_blocked,0
0,3,5,7,c_stat_stu_blocked,0
0,3,6,7,c_stat_stu_blocked,0
0,3,7,7,c_stat_stu_blocked,0
0,3,8,7,c_stat_stu_blocked,0
0,3,9,7,c_stat_stu_blocked,0
0,3,10,7,c_stat_stu_blocked,0
0,3,11,7,c_stat_stu_blocked,0
0,3,12,7,c_stat_stu_blocked,0
0,3,13,7,c_stat_stu_blocked,0
0,3,14,7,c_stat_stu_blocked,0
0,3,15,7,c_stat_stu_blocked,0
0,3,16,7,c_stat_stu_blocked,0
0,3,17,7,c_stat_stu_blocked,0
0,3,18,7,c_stat_stu_blocked,0
0,3,3,8,c_stat_ldu_grant_size,3584
0,3,4,8,c_stat_ldu_grant_size,1024
0,3,5,8,c_stat_ldu_grant_size,3584
0,3,6,8,c_stat_ldu_grant_size,1024
0,3,7,8,c_stat_ldu_grant_size,3584
0,3,8,8,c_stat_ldu_grant_size,1024
0,3,9,8,c_stat_ldu_grant_size,3584
0,3,10,8,c_stat_ldu_grant_size,1024
0,3,11,8,c_stat_ldu_grant_size,3584
0,3,12,8,c_stat_ldu_grant_size,1024
0,3,13,8,c_stat_ldu_grant_size,3584
0,3,14,8,c_stat_ldu_grant_size,1024
0,3,15,8,c_stat_ldu_grant_size,3584
0,3,16,8,c_stat_ldu_grant_size,1024
0,3,17,8,c_stat_ldu_grant_size,3584
0,3,18,8,c_stat_ldu_grant_size,1024
0,3,3,9,c_stat_stu_grant_size,2560
0,3,4,9,c_stat_stu_grant_size,512
0,3,5,9,c_stat_stu_grant_size,2560
0,3,6,9,c_stat_stu_grant_size,512
0,3,7,9,c_stat_stu_grant_size,2560
0,3,8,9,c_stat_stu_grant_size,512
0,3,9,9,c_stat_stu_grant_size,2560
0,3,10,9,c_stat_stu_grant_size,512
0,3,11,9,c_stat_stu_grant_size,2560
0,3,12,9,c_stat_stu_grant_size,512
0,3,13,9,c_stat_stu_grant_size,2560
0,3,14,9,c_stat_stu_grant_size,512
0,3,15,9,c_stat_stu_grant_size,2560
0,3,16,9,c_stat_stu_grant_size,512
0,3,17,9,c_stat_stu_grant_size,2560
0,3,18,9,c_stat_stu_grant_size,512
0,3,3,10,c_stat_gsu_grant_size,0
0,3,4,10,c_stat_gsu_grant_size,0
0,3,5,10,c_stat_gsu_grant_size,0
0,3,6,10,c_stat_gsu_grant_size,0
0,3,7,10,c_stat_gsu_grant_size,0
0,3,8,10,c_stat_gsu_grant_size,0
0,3,9,10,c_stat_gsu_grant_size,0
0,3,10,10,c_stat_gsu_grant_size,0
0,3,11,10,c_stat_gsu_grant_size,0
0,3,12,10,c_stat_gsu_grant_size,0
0,3,13,10,c_stat_gsu_grant_size,0
0,3,14,10,c_stat_gsu_grant_size,0
0,3,15,10,c_stat_gsu_grant_size,0
0,3,16,10,c_stat_gsu_grant_size,0
0,3,17,10,c_stat_gsu_grant_size,0
0,3,18,10,c_stat_gsu_grant_size,0
0,3,3,11,c_cycle_icache_miss,0
0,3,4,11,c_cycle_icache_miss,306
0,3,5,11,c_cycle_icache_miss,0
0,3,6,11,c_cycle_icache_miss,0
0,3,7,11,c_cycle_icache_miss,0
0,3,8,11,c_cycle_icache_miss,0
0,3,9,11,c_cycle_icache_miss,0
0,3,10,11,c_cycle_icache_miss,0
0,3,11,11,c_cycle_icache_miss,0
0,3,12,11,c_cycle_icache_miss,0
0,3,13,11,c_cycle_icache_miss,0
0,3,14,11,c_cycle_icache_miss,0
0,3,15,11,c_cycle_icache_miss,0
0,3,16,11,c_cycle_icache_miss,0
0,3,17,11,c_cycle_icache_miss,0
0,3,18,11,c_cycle_icache_miss,0
0,3,3,12,c_cycle_send_stall,125
0,3,4,12,c_cycle_send_stall,42
0,3,5,12,c_cycle_send_stall,24
0,3,6,12,c_cycle_send_stall,20
0,3,7,12,c_cycle_send_stall,13
0,3,8,12,c_cycle_send_stall,36
0,3,9,12,c_cycle_send_stall,31
0,3,10,12,c_cycle_send_stall,22
0,3,11,12,c_cycle_send_stall,13
0,3,12,12,c_cycle_send_stall,36
0,3,13,12,c_cycle_send_stall,24
0,3,14,12,c_cycle_send_stall,14
0,3,15,12,c_cycle_send_stall,13
0,3,16,12,c_cycle_send_stall,36
0,3,17,12,c_cycle_send_stall,29
0,3,18,12,c_cycle_send_stall,36
0,3,3,13,c_cycle_branch_wait_sreg,0
0,3,4,13,c_cycle_branch_wait_sreg,0
0,3,5,13,c_cycle_branch_wait_sreg,0
0,3,6,13,c_cycle_branch_wait_sreg,0
0,3,7,13,c_cycle_branch_wait_sreg,0
0,3,8,13,c_cycle_branch_wait_sreg,0
0,3,9,13,c_cycle_branch_wait_sreg,0
0,3,10,13,c_cycle_branch_wait_sreg,0
0,3,11,13,c_cycle_branch_wait_sreg,0
0,3,12,13,c_cycle_branch_wait_sreg,0
0,3,13,13,c_cycle_branch_wait_sreg,0
0,3,14,13,c_cycle_branch_wait_sreg,0
0,3,15,13,c_cycle_branch_wait_sreg,0
0,3,16,13,c_cycle_branch_wait_sreg,0
0,3,17,13,c_cycle_branch_wait_sreg,0
0,3,18,13,c_cycle_branch_wait_sreg,0
0,3,3,14,c_cycle_vloop_wait_sreg,0
0,3,4,14,c_cycle_vloop_wait_sreg,0
0,3,5,14,c_cycle_vloop_wait_sreg,0
0,3,6,14,c_cycle_vloop_wait_sreg,0
0,3,7,14,c_cycle_vloop_wait_sreg,0
0,3,8,14,c_cycle_vloop_wait_sreg,0
0,3,9,14,c_cycle_vloop_wait_sreg,0
0,3,10,14,c_cycle_vloop_wait_sreg,0
0,3,11,14,c_cycle_vloop_wait_sreg,0
0,3,12,14,c_cycle_vloop_wait_sreg,0
0,3,13,14,c_cycle_vloop_wait_sreg,0
0,3,14,14,c_cycle_vloop_wait_sreg,0
0,3,15,14,c_cycle_vloop_wait_sreg,0
0,3,16,14,c_cycle_vloop_wait_sreg,0
0,3,17,14,c_cycle_vloop_wait_sreg,0
0,3,18,14,c_cycle_vloop_wait_sreg,0
0,3,3,15,c_cycle_vloop_bmode_flush,0
0,3,4,15,c_cycle_vloop_bmode_flush,0
0,3,5,15,c_cycle_vloop_bmode_flush,0
0,3,6,15,c_cycle_vloop_bmode_flush,0
0,3,7,15,c_cycle_vloop_bmode_flush,0
0,3,8,15,c_cycle_vloop_bmode_flush,0
0,3,9,15,c_cycle_vloop_bmode_flush,0
0,3,10,15,c_cycle_vloop_bmode_flush,0
0,3,11,15,c_cycle_vloop_bmode_flush,0
0,3,12,15,c_cycle_vloop_bmode_flush,0
0,3,13,15,c_cycle_vloop_bmode_flush,0
0,3,14,15,c_cycle_vloop_bmode_flush,0
0,3,15,15,c_cycle_vloop_bmode_flush,0
0,3,16,15,c_cycle_vloop_bmode_flush,0
0,3,17,15,c_cycle_vloop_bmode_flush,0
0,3,18,15,c_cycle_vloop_bmode_flush,0
0,3,3,16,c_cycle_vloop_fetch_flush,6
0,3,4,16,c_cycle_vloop_fetch_flush,314
0,3,5,16,c_cycle_vloop_fetch_flush,12
0,3,6,16,c_cycle_vloop_fetch_flush,6
0,3,7,16,c_cycle_vloop_fetch_flush,6
0,3,8,16,c_cycle_vloop_fetch_flush,0
0,3,9,16,c_cycle_vloop_fetch_flush,12
0,3,10,16,c_cycle_vloop_fetch_flush,6
0,3,11,16,c_cycle_vloop_fetch_flush,6
0,3,12,16,c_cycle_vloop_fetch_flush,0
0,3,13,16,c_cycle_vloop_fetch_flush,12
0,3,14,16,c_cycle_vloop_fetch_flush,6
0,3,15,16,c_cycle_vloop_fetch_flush,6
0,3,16,16,c_cycle_vloop_fetch_flush,0
0,3,17,16,c_cycle_vloop_fetch_flush,12
0,3,18,16,c_cycle_vloop_fetch_flush,0
0,3,3,17,c_cycle_vloop_execution,10
0,3,4,17,c_cycle_vloop_execution,2
0,3,5,17,c_cycle_vloop_execution,12
0,3,6,17,c_cycle_vloop_execution,3
0,3,7,17,c_cycle_vloop_execution,9
0,3,8,17,c_cycle_vloop_execution,0
0,3,9,17,c_cycle_vloop_execution,12
0,3,10,17,c_cycle_vloop_execution,2
0,3,11,17,c_cycle_vloop_execution,10
0,3,12,17,c_cycle_vloop_execution,0
0,3,13,17,c_cycle_vloop_execution,12
0,3,14,17,c_cycle_vloop_execution,3
0,3,15,17,c_cycle_vloop_execution,9
0,3,16,17,c_cycle_vloop_execution,0
0,3,17,17,c_cycle_vloop_execution,12
0,3,18,17,c_cycle_vloop_execution,0
0,3,3,18,c_cycle_vloop_stall,16
0,3,4,18,c_cycle_vloop_stall,316
0,3,5,18,c_cycle_vloop_stall,24
0,3,6,18,c_cycle_vloop_stall,9
0,3,7,18,c_cycle_vloop_stall,15
0,3,8,18,c_cycle_vloop_stall,0
0,3,9,18,c_cycle_vloop_stall,24
0,3,10,18,c_cycle_vloop_stall,8
0,3,11,18,c_cycle_vloop_stall,16
0,3,12,18,c_cycle_vloop_stall,0
0,3,13,18,c_cycle_vloop_stall,24
0,3,14,18,c_cycle_vloop_stall,9
0,3,15,18,c_cycle_vloop_stall,15
0,3,16,18,c_cycle_vloop_stall,0
0,3,17,18,c_cycle_vloop_stall,24
0,3,18,18,c_cycle_vloop_stall,0
0,3,3,19,c_cycle_wait_sreg,0
0,3,4,19,c_cycle_wait_sreg,0
0,3,5,19,c_cycle_wait_sreg,0
0,3,6,19,c_cycle_wait_sreg,0
0,3,7,19,c_cycle_wait_sreg,0
0,3,8,19,c_cycle_wait_sreg,0
0,3,9,19,c_cycle_wait_sreg,0
0,3,10,19,c_cycle_wait_sreg,0
0,3,11,19,c_cycle_wait_sreg,0
0,3,12,19,c_cycle_wait_sreg,0
0,3,13,19,c_cycle_wait_sreg,0
0,3,14,19,c_cycle_wait_sreg,0
0,3,15,19,c_cycle_wait_sreg,0
0,3,16,19,c_cycle_wait_sreg,0
0,3,17,19,c_cycle_wait_sreg,0
0,3,18,19,c_cycle_wait_sreg,0
