ExecInstrId,DispatchTimeTick
61297773254410,7482
61022895347371,7483
61297773254411,7483
61297773254412,7485
61297773254418,7487
61297773254419,7488
61022895347514,7489
61297773254421,7489
61022895347519,7490
61297773254426,7490
61022895347520,7491
61022895347521,7491
61297773254429,7491
61297773254430,7492
61297773254432,7492
61297773254433,7493
61297773254434,7493
61297773254435,7494
61022895347522,7495
61022895347527,7496
61022895347528,7496
61297773254436,7496
61022895347529,7497
61297773254437,7497
61297773254438,7497
61022895347530,7498
61022895347535,7499
61022895347537,7501
61297773254439,7501
61022895347538,7502
61022895347539,7502
61297773254440,7502
61297773254441,7502
61022895347540,7503
61022895347541,7503
61297773254442,7503
61297773254443,7503
61022895347542,7504
61297773254444,7504
61022895347543,7505
61022895347544,7505
61297773254445,7505
61297773254446,7506
61297773254447,7507
61297773254448,7508
61022895347545,7509
61297773254449,7509
61297773254450,7510
61297773254451,7511
61297773254452,7511
61022895347546,7512
61297773254453,7512
61022895347547,7513
61022895347548,7513
61297773254454,7513
61297773254455,7513
61022895347549,7514
61022895347550,7514
61297773254456,7514
61297773254457,7514
61022895347551,7515
61022895347552,7515
61297773254459,7515
61297773254460,7515
61022895347553,7516
61297773254461,7516
61022895347554,7517
61022895347555,7517
61022895347556,7518
61022895347557,7518
61022895347558,7519
61022895347559,7519
61297773254462,7519
61297773254467,7520
61022895347560,7521
61297773254468,7521
61022895347561,7522
61022895347562,7523
61297773254475,7524
61022895347565,7526
61022895347566,7527
61022895347571,7528
61297773254478,7528
61297773254511,7529
61297773254512,7529
61022895347573,7530
61022895347574,7531
61022895347579,7531
61297773254513,7531
61022895347580,7532
61022895347582,7533
61022895347587,7533
61297773254519,7533
61297773254520,7534
61022895347590,7535
61022895347594,7535
61297773254521,7535
61022895347596,7536
61022895347597,7536
61297773254522,7536
61022895347598,7537
61022895347599,7540
61022895347600,7540
61297773254529,7540
61297773254530,7541
61297773254535,7541
61297773254536,7542
61297773254553,7543
61022895347601,7544
61022895347602,7544
61297773254554,7544
61022895347603,7545
61022895347604,7545
61022895347605,7546
61022895347606,7546
61022895347607,7547
61297773254555,7547
61297773254556,7547
61297773254557,7551
61297773254558,7551
61297773254559,7552
61297773254560,7552
61022895347695,7553
61022895347696,7553
61297773254561,7553
61297773254562,7553
61022895347697,7554
61297773254563,7554
61022895347698,7555
61022895347699,7557
61022895347700,7558
61022895347701,7559
61297773254668,7560
61022895347702,7561
61297773254673,7561
61297773254674,7562
61297773254675,7562
61022895347704,7563
61022895347705,7564
61022895347707,7565
61022895347708,7566
61297773254676,7566
61022895347711,7567
61297773254681,7567
61297773254682,7567
61022895347712,7568
61022895347714,7568
61297773254683,7568
61022895347715,7569
61022895347716,7569
61297773254684,7569
61022895347717,7570
61297773254689,7570
61022895347718,7572
61297773254691,7572
61022895347719,7573
61022895347720,7573
61297773254692,7573
61297773254697,7573
61297773254698,7574
61297773254699,7574
61297773254700,7575
61297773254705,7576
61297773254706,7576
61022895347721,7577
61022895347722,7578
61022895347723,7578
61022895347725,7579
61022895347726,7579
61022895347727,7580
61297773254707,7580
61022895347728,7581
61022895347733,7582
61022895347734,7583
61297773254708,7583
61022895347735,7584
61297773254713,7584
61297773254714,7584
61022895347736,7585
61297773254715,7585
61297773254716,7585
61022895347741,7586
61297773254721,7586
61297773254722,7586
61022895347742,7587
61022895347743,7587
61297773254723,7587
61022895347744,7588
61297773254724,7588
61297773254725,7588
61022895347749,7589
61022895347750,7589
61297773254726,7589
61297773254727,7589
61022895347751,7590
61022895347752,7590
61297773254728,7590
61297773254729,7590
61022895347757,7591
61022895347758,7591
61022895347759,7592
61297773254730,7592
61297773254731,7593
61297773254732,7594
61022895347760,7595
61022895347765,7596
61022895347766,7597
61297773254735,7597
61297773254736,7598
61297773254737,7599
61022895347773,7600
61297773254739,7601
61297773254740,7602
61297773254741,7602
61297773254742,7603
61022895347776,7604
61297773254744,7604
61297773254745,7604
61022895347805,7605
61022895347806,7605
61297773254748,7606
61297773254764,7606
61022895347807,7607
61297773254766,7607
61297773254767,7607
61297773254768,7608
61022895347809,7609
61022895347810,7610
61022895347811,7611
61297773254769,7611
61297773254770,7611
61022895347812,7612
61297773254771,7615
61297773254772,7615
61022895347815,7616
61297773254773,7616
61297773254774,7616
61022895347816,7617
61022895347817,7617
61297773254775,7617
61297773254776,7617
61022895347818,7618
61297773254777,7618
61022895347835,7619
61022895347836,7620
61022895347837,7623
61022895347838,7623
61297773254853,7624
61297773254854,7624
61297773254855,7625
61297773254856,7626
61022895347839,7627
61022895347840,7627
61022895347841,7628
61022895347842,7628
61297773254857,7628
61022895347843,7629
61022895347844,7629
61297773254862,7629
61022895347845,7630
61297773254863,7630
61297773254864,7632
61297773254870,7634
2473901168359,7635
61297773254871,7635
61022895347966,7636
61297773254873,7636
61022895347971,7637
61297773254878,7637
61022895347972,7638
61022895347973,7638
61297773254881,7638
61297773254882,7639
61297773254884,7639
61297773254885,7640
61297773254886,7640
2473901168923,7641
61297773254887,7641
2473901168924,7642
2473901168925,7642
61022895347974,7642
2473901168930,7643
2473901168931,7643
61022895347979,7643
61022895347980,7643
61297773254888,7643
61022895347981,7644
61297773254889,7644
61297773254890,7644
2473901168932,7645
61022895347982,7645
61022895347987,7646
2473901168946,7647
61022895347989,7648
61297773254891,7648
61022895347990,7649
61022895347991,7649
61297773254892,7649
61297773254893,7649
2473901168947,7650
61022895347992,7650
61022895347993,7650
61297773254894,7650
61297773254895,7650
61022895347994,7651
61297773254896,7651
61022895347998,7652
61022895347999,7652
61297773254897,7652
61297773254898,7653
61297773254899,7654
61297773254900,7655
2473901168993,7656
61022895348000,7656
61297773254901,7656
61297773254902,7657
61297773254903,7658
61297773254904,7658
2473901168994,7659
61022895348001,7659
61297773254905,7659
61022895348006,7660
61022895348007,7660
61297773254906,7660
61297773254907,7660
61022895348008,7661
61022895348009,7661
61297773254908,7661
61297773254909,7661
61022895348010,7662
61022895348011,7662
61297773254911,7662
61297773254912,7662
61022895348012,7663
61297773254913,7663
61022895348013,7664
61022895348014,7664
2473901169029,7665
61022895348015,7665
61022895348016,7665
61022895348017,7666
61022895348021,7666
61297773254914,7666
61297773254919,7667
2473901169030,7668
61022895348022,7668
61297773254920,7668
61022895348023,7669
61022895348024,7670
61297773254927,7671
61022895348027,7673
2473901169065,7674
61022895348028,7674
61022895348033,7675
61297773254930,7675
61297773254973,7676
61297773254974,7676
61022895348035,7677
61022895348036,7678
61022895348043,7678
61297773254975,7678
2473901169066,7679
61022895348044,7679
61022895348046,7680
61022895348055,7680
61297773254981,7680
61297773254982,7681
61022895348058,7682
61022895348068,7682
61297773254983,7682
61022895348070,7683
61022895348071,7683
61297773254984,7683
61022895348072,7684
2473901169086,7685
2473901169087,7686
2473901169088,7686
2473901169098,7687
2473901169099,7687
61022895348073,7687
61022895348074,7687
61297773254993,7687
61297773254994,7688
61297773255003,7688
2473901169100,7689
61297773255004,7689
61297773255033,7690
2473901169132,7691
61022895348075,7691
61022895348078,7691
61297773255034,7691
61022895348079,7692
61022895348080,7692
61022895348081,7693
61022895348086,7693
2473901169133,7694
61022895348087,7694
61297773255035,7694
61297773255036,7694
2473901169141,7695
2473901169142,7695
2473901169143,7696
2473901169144,7696
2473901169145,7698
61297773255037,7698
61297773255038,7698
61297773255039,7699
61297773255040,7699
61022895348253,7700
61022895348254,7700
61297773255041,7700
61297773255042,7700
61022895348255,7701
61297773255043,7701
61022895348256,7702
61022895348257,7704
61022895348263,7705
61022895348264,7706
2473901169218,7707
2473901169219,7707
61297773255241,7707
2473901169220,7708
2473901169228,7708
61022895348265,7708
61297773255252,7708
2473901169229,7709
61297773255253,7709
61297773255254,7709
61022895348272,7710
2473901169230,7711
61022895348273,7711
2473901169231,7712
61022895348275,7712
2473901169240,7713
2473901169241,7713
61022895348278,7713
61297773255255,7713
2473901169242,7714
61022895348281,7714
61297773255264,7714
61297773255265,7714
61022895348282,7715
61022895348284,7715
61297773255266,7715
61022895348285,7716
61022895348286,7716
61297773255267,7716
2473901169243,7717
2473901169257,7717
61022895348287,7717
61297773255281,7717
2473901169258,7718
2473901169259,7718
2473901169260,7719
61022895348288,7719
61297773255283,7719
61022895348289,7720
61022895348293,7720
61297773255284,7720
61297773255294,7720
61297773255295,7721
61297773255296,7721
61297773255297,7722
61297773255303,7723
61297773255304,7723
61022895348294,7724
61022895348295,7725
61022895348296,7725
61022895348304,7726
61022895348305,7726
61022895348306,7727
61297773255305,7727
61022895348307,7728
61022895348316,7729
61022895348317,7730
61297773255306,7730
61022895348318,7731
61297773255311,7731
61297773255312,7731
61022895348319,7732
61297773255313,7732
61297773255314,7732
61022895348333,7733
61297773255319,7733
61297773255320,7733
61022895348334,7734
61022895348335,7734
61297773255321,7734
61022895348336,7735
61297773255322,7735
61297773255323,7735
61022895348346,7736
61022895348347,7736
61297773255324,7736
61297773255325,7736
61022895348348,7737
61022895348349,7737
61297773255326,7737
61297773255327,7737
61022895348355,7738
61022895348356,7738
61022895348357,7739
61297773255328,7739
61297773255329,7740
61297773255330,7741
61022895348358,7742
61022895348363,7743
61022895348364,7744
61297773255333,7744
61297773255334,7745
61297773255335,7746
61022895348371,7747
61297773255337,7748
61297773255338,7749
61297773255339,7749
61297773255340,7750
61022895348374,7751
61297773255342,7751
61297773255343,7751
61022895348403,7752
61022895348404,7752
61297773255346,7753
61297773255362,7753
61022895348405,7754
61297773255364,7754
61297773255365,7754
61297773255366,7755
61022895348407,7756
61022895348408,7757
61022895348409,7758
61297773255367,7758
61297773255368,7758
61022895348410,7759
61297773255369,7762
61297773255370,7762
61022895348413,7763
61297773255371,7763
61297773255372,7763
61022895348414,7764
61022895348415,7764
61297773255373,7764
61297773255374,7764
61022895348416,7765
61297773255375,7765
61022895348446,7766
61022895348447,7767
61022895348448,7770
61022895348449,7770
61297773255534,7771
61297773255536,7771
61297773255537,7772
61297773255538,7773
61022895348450,7774
61022895348451,7774
61022895348452,7775
61022895348453,7775
61297773255539,7775
61022895348454,7776
61022895348455,7776
61297773255545,7776
61022895348456,7777
61297773255546,7777
61297773255547,7779
61297773255556,7781
61297773255557,7782
61022895348674,7783
61297773255559,7783
61022895348685,7784
61297773255565,7784
61022895348686,7785
61022895348687,7785
61297773255568,7785
61297773255575,7786
61297773255577,7786
61297773255578,7787
61297773255585,7787
61297773255586,7788
61022895348688,7789
61022895348699,7790
61022895348700,7790
61297773255587,7790
61022895348701,7791
61297773255588,7791
61297773255591,7791
61022895348702,7792
61022895348709,7793
61022895348711,7795
61297773255592,7795
61022895348712,7796
61022895348714,7796
61297773255593,7796
61297773255594,7796
61022895348715,7797
61022895348716,7797
61297773255596,7797
61297773255597,7797
61022895348717,7798
61297773255598,7798
61022895348719,7799
61022895348720,7799
61297773255599,7799
61297773255601,7800
61297773255602,7801
61297773255603,7802
61022895348721,7803
61297773255604,7803
61297773255606,7804
61297773255607,7805
61297773255608,7805
61022895348722,7806
61297773255609,7806
61022895348724,7807
61022895348725,7807
61297773255613,7807
61297773255614,7807
61022895348726,7808
61022895348727,7808
61297773255615,7808
61297773255616,7808
61022895348729,7809
61022895348730,7809
61297773255619,7809
61297773255620,7809
61022895348731,7810
61297773255621,7810
61022895348732,7811
61022895348734,7811
61022895348735,7812
61022895348736,7812
61022895348737,7813
61022895348739,7813
61297773255622,7813
61297773255633,7814
61022895348740,7815
61297773255634,7815
61022895348741,7816
61022895348742,7817
61297773255647,7818
61022895348746,7820
61022895348747,7821
61022895348753,7822
61297773255650,7822
61297773255692,7823
61297773255693,7823
61022895348755,7824
61022895348756,7825
61022895348762,7825
61297773255694,7825
61022895348763,7826
61022895348765,7827
61022895348771,7827
61297773255701,7827
61297773255702,7828
61022895348774,7829
61022895348786,7829
61297773255703,7829
61022895348788,7830
61022895348789,7830
61297773255704,7830
61022895348791,7831
61022895348792,7834
61022895348793,7834
61297773255712,7834
61297773255713,7835
61297773255719,7835
61297773255720,7836
61297773255751,7837
61022895348794,7838
61022895348799,7838
61297773255758,7838
61022895348800,7839
61022895348801,7839
61022895348802,7840
61022895348804,7840
61022895348805,7841
61297773255759,7841
61297773255760,7841
61297773255761,7845
61297773255768,7845
61297773255769,7846
61297773255770,7846
61022895348968,7847
61022895348970,7847
61297773255771,7847
61297773255773,7847
61022895348971,7848
61297773255774,7848
61022895348972,7849
61022895348973,7851
61022895348975,7852
61022895348976,7853
61297773255948,7854
61022895348977,7855
61297773255954,7855
61297773255955,7856
61297773255956,7856
61022895348980,7857
61022895348981,7858
61022895348983,7859
61022895348985,7860
61297773255957,7860
61022895348988,7861
61297773255963,7861
61297773255964,7861
61022895348990,7862
61022895348992,7862
61297773255965,7862
61022895348993,7863
61022895348995,7863
61297773255966,7863
61022895348996,7864
61297773255972,7864
61022895348997,7866
61297773255974,7866
61022895348998,7867
61022895349000,7867
61297773255975,7867
61297773255981,7867
61297773255982,7868
61297773255983,7868
61297773255984,7869
61297773255993,7870
61297773255994,7870
61022895349001,7871
61022895349002,7872
61022895349003,7872
61022895349006,7873
61022895349007,7873
61022895349008,7874
61297773255995,7874
61022895349009,7875
61022895349015,7876
61022895349016,7877
61297773255996,7877
61022895349017,7878
61297773256002,7878
61297773256003,7878
61022895349018,7879
61297773256004,7879
61297773256005,7879
61022895349024,7880
61297773256015,7880
61297773256016,7880
61022895349025,7881
61022895349026,7881
61297773256017,7881
61022895349027,7882
61297773256018,7882
61297773256024,7882
61022895349033,7883
61022895349034,7883
61297773256025,7883
61297773256026,7883
61022895349035,7884
61022895349036,7884
61297773256027,7884
61297773256030,7884
61022895349045,7885
61022895349046,7885
61022895349047,7886
61297773256031,7886
61297773256032,7887
61297773256033,7888
61022895349048,7889
61022895349054,7890
61022895349055,7891
61297773256037,7891
61297773256038,7892
61297773256040,7893
61022895349067,7894
61297773256042,7895
61297773256043,7896
61297773256045,7896
61297773256046,7897
61022895349070,7898
61297773256048,7898
61297773256052,7898
61022895349115,7899
61022895349116,7899
61297773256055,7900
61297773256087,7900
61022895349117,7901
61297773256089,7901
61297773256090,7901
61297773256096,7902
61022895349121,7903
61022895349122,7904
61022895349123,7905
61297773256097,7905
61297773256098,7905
61022895349124,7906
61297773256099,7909
61297773256106,7909
61022895349129,7910
61297773256107,7910
61297773256108,7910
61022895349130,7911
61022895349133,7911
61297773256109,7911
61297773256112,7911
61022895349134,7912
61297773256113,7912
61022895349178,7913
61022895349185,7914
61022895349186,7917
61022895349187,7917
61297773256262,7918
61297773256263,7918
61297773256264,7919
61297773256265,7920
61022895349188,7921
61022895349195,7921
61022895349196,7922
61022895349197,7922
61297773256266,7922
61022895349198,7923
61022895349201,7923
61297773256271,7923
61022895349202,7924
61297773256272,7924
61297773256273,7926
61297773256279,7928
61297773256280,7929
61022895349389,7930
61297773256282,7930
61022895349395,7931
61297773256290,7931
61022895349396,7932
61022895349397,7932
61297773256293,7932
61297773256294,7933
61297773256296,7933
61297773256297,7934
61297773256303,7934
61297773256304,7935
61022895349398,7936
61022895349404,7937
61022895349405,7937
61297773256305,7937
61022895349406,7938
61297773256306,7938
61297773256312,7938
61022895349407,7939
61022895349413,7940
61022895349415,7942
61297773256313,7942
61022895349416,7943
61022895349418,7943
61297773256314,7943
61297773256315,7943
61022895349419,7944
61022895349420,7944
61297773256316,7944
61297773256317,7944
61022895349421,7945
61297773256318,7945
61022895349423,7946
61022895349424,7946
61297773256319,7946
61297773256320,7947
61297773256321,7948
61297773256322,7949
61022895349425,7950
61297773256323,7950
61297773256324,7951
61297773256325,7952
61297773256326,7952
61022895349426,7953
61297773256327,7953
61022895349428,7954
61022895349429,7954
61297773256328,7954
61297773256329,7954
61022895349430,7955
61022895349431,7955
61297773256330,7955
61297773256331,7955
61022895349433,7956
61022895349434,7956
61297773256334,7956
61297773256335,7956
61022895349435,7957
61297773256336,7957
61022895349436,7958
61022895349441,7958
61022895349442,7959
61022895349443,7959
61022895349444,7960
61022895349446,7960
61297773256337,7960
61297773256343,7961
61022895349447,7962
61297773256344,7962
61022895349448,7963
61022895349449,7964
61297773256352,7965
61022895349457,7967
61022895349458,7968
61022895349468,7969
61297773256355,7969
61297773256403,7970
61297773256404,7970
61022895349470,7971
61022895349471,7972
61022895349478,7972
61297773256405,7972
61022895349479,7973
61022895349481,7974
61022895349487,7974
61297773256416,7974
61297773256417,7975
61022895349490,7976
61022895349516,7976
61297773256418,7976
61022895349518,7977
61022895349519,7977
61297773256419,7977
61022895349522,7978
61022895349523,7981
61022895349524,7981
61297773256428,7981
61297773256429,7982
61297773256435,7982
61297773256436,7983
61297773256479,7984
61022895349525,7985
61022895349527,7985
61297773256481,7985
61022895349528,7986
61022895349529,7986
61022895349530,7987
61022895349532,7987
61022895349533,7988
61297773256482,7988
61297773256483,7988
61297773256484,7992
61297773256488,7992
61297773256489,7993
61297773256490,7993
61022895349700,7994
61022895349702,7994
61297773256491,7994
61297773256493,7994
61022895349703,7995
61297773256494,7995
61022895349704,7996
61022895349705,7998
61022895349710,7999
61022895349711,8000
61297773256693,8001
61022895349712,8002
61297773256699,8002
61297773256700,8003
61297773256701,8003
61022895349715,8004
61022895349716,8005
61022895349718,8006
61022895349725,8007
61297773256702,8007
61022895349728,8008
61297773256708,8008
61297773256709,8008
61022895349735,8009
61022895349737,8009
61297773256710,8009
61022895349738,8010
61022895349740,8010
61297773256711,8010
61022895349741,8011
61297773256718,8011
61022895349742,8013
61297773256720,8013
61022895349743,8014
61022895349745,8014
61297773256721,8014
61297773256728,8014
61297773256729,8015
61297773256730,8015
61297773256731,8016
61297773256738,8017
61297773256739,8017
61022895349746,8018
61022895349747,8019
61022895349748,8019
61022895349751,8020
61022895349752,8020
61022895349753,8021
61297773256740,8021
61022895349754,8022
61022895349760,8023
61022895349761,8024
61297773256741,8024
61022895349762,8025
61297773256748,8025
61297773256749,8025
61022895349763,8026
61297773256750,8026
61297773256751,8026
61022895349770,8027
61297773256758,8027
61297773256759,8027
61022895349771,8028
61022895349772,8028
61297773256760,8028
61022895349773,8029
61297773256761,8029
61297773256764,8029
61022895349780,8030
61022895349781,8030
61297773256765,8030
61297773256766,8030
61022895349782,8031
61022895349783,8031
61297773256767,8031
61297773256770,8031
61022895349790,8032
61022895349791,8032
61022895349792,8033
61297773256771,8033
61297773256772,8034
61297773256773,8035
61022895349793,8036
61022895349800,8037
61022895349801,8038
61297773256778,8038
61297773256779,8039
61297773256782,8040
61022895349810,8041
61297773256784,8042
61297773256785,8043
61297773256788,8043
61297773256789,8044
61022895349813,8045
61297773256791,8045
61297773256794,8045
61022895349858,8046
61022895349859,8046
61297773256797,8047
61297773256829,8047
61022895349860,8048
61297773256831,8048
61297773256832,8048
61297773256835,8049
61022895349864,8050
61022895349865,8051
61022895349866,8052
61297773256836,8052
61297773256837,8052
61022895349867,8053
61297773256838,8056
61297773256841,8056
61022895349872,8057
61297773256842,8057
61297773256843,8057
61022895349873,8058
61022895349876,8058
61297773256844,8058
61297773256847,8058
61022895349877,8059
61297773256848,8059
61022895350029,8065
61022895350032,8065
61297773256974,8065
61297773256979,8065
61297773256980,8066
61297773256981,8067
61022895350033,8068
61297773256982,8069
61297773256984,8070
61297773256985,8071
61297773256986,8073
61297773256989,8075
61297773256990,8076
61022895350094,8077
61022895350100,8077
61297773256992,8077
61022895350101,8078
61022895350102,8078
61297773256997,8078
61022895350103,8079
61297773257000,8079
61022895350109,8080
61297773257002,8080
61297773257004,8080
61022895350110,8081
61022895350111,8081
61297773257005,8081
61297773257007,8081
61297773257008,8082
61297773257009,8084
61022895350112,8085
61022895350118,8085
61297773257010,8085
61297773257012,8085
61022895350119,8086
61022895350120,8089
61022895350121,8089
61297773257013,8089
61022895350123,8090
61297773257014,8090
61297773257015,8090
61297773257017,8091
61297773257018,8091
61297773257019,8092
61297773257020,8093
61022895350124,8094
61297773257023,8094
61297773257024,8095
61297773257025,8096
61297773257026,8097
61297773257028,8098
61297773257029,8099
61297773257030,8099
61297773257031,8100
61297773257033,8101
61297773257034,8101
61297773257035,8102
61297773257036,8102
61297773257039,8103
61297773257040,8103
61297773257041,8104
61297773257042,8107
61297773257048,8108
61297773257049,8109
61297773257057,8112
61297773257060,8116
61297773257080,8117
61297773257081,8117
61297773257082,8119
61297773257085,8121
61297773257086,8122
61297773257087,8123
61297773257088,8124
61297773257092,8128
61297773257093,8129
61297773257095,8129
61297773257096,8130
61297773257155,8136
61297773257156,8136
61297773257157,8139
61297773257163,8148
61297773257164,8148
61297773257165,8149
61297773257166,8149
61297773257167,8150
61297773257168,8151
61297773257169,8152
61297773257170,8152
61297773257171,8156
61297773257172,8156
61297773257173,8157
61297773257174,8160
61297773257175,8160
61297773257176,8161
61297773257177,8165
2473901171167,8415
2473901171168,8416
2473901171169,8416
2473901171170,8419
2473901171171,8419
2473901171172,8420
2473901171173,8420
2473901171174,8421
2473901171175,8424
2473901171178,8462
61022895350128,10703
61022895350131,10705
61297773257180,10907
61297773257183,10909
